time,open,high,low,close,volume,atr,Tankan_sen,Kijun_sen,ssl_up,ssl_down,bull_ema,bear_ema,aroon_up,aroon_down,deadzone,trend_up,trend_down,e1,trend_up_color,trend_down_color
2026-08-20 16:47:00,413.75,413.77,413.62,413.7,11677,0.19578571428571326,413.54999999999995,413.35,413.58410000000003,413.39799999999997,0.06566666666667395,0.034212121212130055,90.0,80.0,1.2479223184083224,1.7654361545243091,-0.0,0.6931275559451251,lime,red
2026-08-20 16:48:00,413.7,413.74,413.6,413.67,10528,0.18935714285713953,413.54999999999995,413.35,413.60810000000004,413.421,0.06472727272727966,0.030454545454551864,80.0,70.0,1.2406230952242385,1.2090233542124906,-0.0,0.7149619337454851,lime,red
2026-08-20 16:49:00,413.7,413.77,413.65,413.75,14332,0.18292857142856583,413.54999999999995,413.35,413.63559999999995,413.45199999999994,0.06163636363636821,0.025757575757580062,70.0,60.0,1.2326568642719964,1.5490529453842328,-0.0,0.7563179503840729,green,red
2026-08-20 16:50:00,413.75,413.89,413.69,413.71,10266,0.18364285714285092,413.605,413.38,413.6656,413.4875,0.05539393939394224,0.024424242424246737,100.0,50.0,1.2277302956292757,0.9362664091696615,-0.0,0.7557854053334268,lime,red
2026-08-20 16:51:00,413.7,413.76,413.62,413.64,11050,0.18007142857142153,413.605,413.38,413.6826,413.4995,0.04796969696969864,0.02790909090909464,90.0,40.0,1.2206329926729824,0.23010867955918002,-0.0,0.6683042168675684,lime,red
2026-08-20 16:52:00,413.67,413.7,413.52,413.55,13226,0.17935714285713647,413.605,413.38,413.69359999999995,413.515,0.039030303030304046,0.035893939393940165,80.0,30.0,1.2150866627462529,0.0,0.46936086563221124,0.535142873169093,lime,red
2026-08-20 16:53:00,413.57,413.5895,413.42,413.5895,9127,0.18039285714284656,413.605,413.38,413.70554999999996,413.524,0.034257575757573884,0.03777272727272582,70.0,20.0,1.2092072961187894,0.0,0.08228588405472692,0.4821663722127596,green,orange
2026-08-20 16:54:00,413.59,413.61,413.5,413.5,17041,0.170035714285705,413.655,413.38,413.538,413.71555,0.028474242424238645,0.04304545454545088,60.0,10.0,1.2011852231576021,0.0,0.7042381248754737,0.48082887859698076,green,red
2026-08-20 16:55:00,413.495,413.56,413.42,413.52,13726,0.17360714285713438,413.655,413.38,413.54799999999994,413.71695,0.023709090909084744,0.0422015151515106,50.0,0.0,1.1943533709260257,0.0,0.39734329219527353,0.47845341847551026,green,orange
2026-08-20 16:56:00,413.48,413.54,413.44,413.47,13270,0.164678571428567,413.655,413.38,413.54799999999994,413.69295,0.017203030303023475,0.04292121212120329,40.0,70.0,1.1861098372167662,0.0,0.654934596590806,0.4625578654765832,green,red
2026-08-20 16:57:00,413.49,413.6309,413.42,413.53,11300,0.16974285714284829,413.655,413.38,413.52799999999996,413.67904,0.018151515151503636,0.038869696969686285,30.0,60.0,1.1820520388445976,0.0,0.05954391374586976,0.46296594164664384,green,orange
2026-08-20 16:58:00,413.54,413.63,413.465,413.465,9763,0.17081428571427995,413.655,413.4855,413.51450000000006,413.66804,0.017827272727259407,0.03936363636362554,20.0,50.0,1.1763365184561525,0.0,0.48982706634205897,0.46511231237707307,green,red
2026-08-20 16:59:00,413.41,413.55,413.34,413.53,7815,0.16967142857142545,413.54999999999995,413.6,413.4835,413.64603999999997,0.02210909090907762,0.036145454545445065,10.0,100.0,1.1723431532715924,0.11197191171959275,-0.0,0.4258195688668138,green,orange
2026-08-20 17:00:00,413.55,413.74,413.54,413.74,5619,0.16038571428571555,413.53999999999996,413.605,413.63104000000004,413.46849999999995,0.04164848484847667,0.030866666666658504,0.0,90.0,1.168389721738878,1.6232164453936093,-0.0,0.45452599945122074,green,red
2026-08-20 17:01:00,413.74,413.8,413.74,413.7892,3393,0.15395714285714593,413.57,413.605,413.63503999999995,413.4805,0.055509090909085006,0.023875757575750917,100.0,80.0,1.1589258245214893,1.6342802088644248,-0.0,0.4923644396583313,green,red
2026-08-20 17:02:00,413.76,413.935,413.69,413.69,3852,0.1614571428571472,413.6375,413.6275,413.65854,413.49750000000006,0.05787090909090476,0.026781818181812734,100.0,70.0,1.1564015662762746,0.5588882263020878,-0.0,0.46563234239249596,lime,red
2026-08-20 17:03:00,413.69,413.79,413.65,413.69,2984,0.1628857142857214,413.6375,413.6275,413.67859,413.52049999999997,0.05144363636363295,0.027143636363632078,90.0,60.0,1.1500175506135135,0.42218068183274227,-0.0,0.4505502651642246,lime,red
2026-08-20 17:04:00,413.7,413.74,413.66,413.71,2601,0.1543142857142925,413.6375,413.6275,413.69159,413.5365,0.0455536363636325,0.024655757575754417,80.0,50.0,1.141477375107378,0.45385219904062524,-0.0,0.44145892622600513,green,red
2026-08-20 17:05:00,413.725,413.73,413.61,413.69,5393,0.15288571428572237,413.6375,413.6275,413.70859,413.55550000000005,0.03911515151514777,0.02176575757575382,70.0,40.0,1.1345026013563042,0.18631447379846122,-0.0,0.4142090044094857,lime,red
2026-08-20 17:06:00,413.68,413.695,413.59,413.6,3354,0.14752857142858034,413.6375,413.6275,413.72409,413.5705,0.03225090909090589,0.026812121212115226,60.0,30.0,1.1270425753427418,0.0,0.5279821995338807,0.4027171978439128,lime,red
2026-08-20 17:07:00,413.6099,413.6699,413.54,413.63,3606,0.1447000000000084,413.6375,413.6275,413.72799,413.5825,0.027568484848480197,0.02831151515150812,50.0,20.0,1.1205784495893132,0.0,0.22006099260408973,0.39680938598746707,green,orange
2026-08-20 17:08:00,413.645,413.678,413.37,413.44,7007,0.15884285714286403,413.65250000000003,413.6275,413.57300000000004,413.73279,0.022310303030297452,0.043447272727265694,40.0,10.0,1.1207686650934199,0.0,1.555791545661691,0.42619600675789115,green,red
2026-08-20 17:09:00,413.4317,413.5922,413.4317,413.54,5102,0.16030714285715167,413.65250000000003,413.6275,413.58216999999996,413.73701,0.025415757575753806,0.048840606060599784,30.0,0.0,1.115499478442486,0.0,0.5025229869960413,0.40988193982855137,green,orange
2026-08-20 17:10:00,413.55,413.585,413.51,413.515,4471,0.15852142857143495,413.65250000000003,413.6275,413.57917,413.72151,0.02435454545454332,0.04999151515151281,20.0,80.0,1.1071194836580605,0.0,0.5690217175373391,0.4033436100345398,green,red
2026-08-20 17:11:00,413.45,413.46,413.365,413.45,5194,0.15417142857143468,413.5775,413.6375,413.54166999999995,413.68751000000003,0.02195999999999899,0.04993030303030312,10.0,100.0,1.1015982888214793,0.0,0.9018167717459846,0.4195536530122581,green,red
2026-08-20 17:12:00,413.46,413.48,413.43,413.47,3846,0.1459571428571483,413.5525,413.6375,413.51567000000006,413.64201,0.019967272727275675,0.04639939393939533,0.0,90.0,1.0924323059332648,0.0,0.54202011312384,0.4306368409792185,green,orange
2026-08-20 17:13:00,413.5,413.51,413.42,413.42,2751,0.13738571428571536,413.5475,413.6375,413.49267,413.61401000000006,0.018121212121217516,0.04511878787879051,0.0,80.0,1.0848379828739312,0.0,0.7565153792882029,0.4529136624687453,green,red
2026-08-20 17:14:00,413.41,413.6269,413.38,413.51,6300,0.1400214285714258,413.53,413.6375,413.46467,413.6027,0.023878787878791996,0.04030303030303378,0.0,70.0,1.083124903045191,0.08918223701414263,-0.0,0.4517089029665158,green,orange
2026-08-20 17:15:00,413.48,413.53,413.39,413.4,6968,0.14573571428571036,413.5215,413.6375,413.44267,413.58269999999993,0.02560606060606298,0.043969696969702106,0.0,60.0,1.0774736540147387,0.0,0.6851479181557352,0.47503485342315344,lime,red
2026-08-20 17:16:00,413.39,413.61,413.38,413.61,6667,0.14466428571428278,413.5215,413.6375,413.5742,413.42167,0.043272727272732014,0.041818181818187534,0.0,50.0,1.0752089174745918,1.0134270077662677,-0.0,0.46817019663717474,green,orange
2026-08-20 17:17:00,413.65,413.6778,413.59,413.64,1844,0.14093571428570936,413.52139999999997,413.6375,413.57498999999996,413.42667,0.05245454545454942,0.03660606060606606,10.0,40.0,1.0677054282998464,1.040362610616512,-0.0,0.4703987181867433,green,red
2026-08-20 17:18:00,413.63,413.66,413.58,413.61,2580,0.14093571428571344,413.52139999999997,413.6375,413.57318999999995,413.44767,0.0530909090909118,0.03106060606060813,0.0,30.0,1.0599883740168494,0.6188407882211777,-0.0,0.4592115512576811,lime,red
2026-08-20 17:19:00,413.58,413.62,413.41,413.43,3372,0.1473642857142831,413.52139999999997,413.6375,413.4455,413.57597,0.04581818181818287,0.04269696969696996,80.0,20.0,1.05715849027668,0.0,0.7953867454307328,0.4774108749760444,lime,red
2026-08-20 17:20:00,413.46,413.59,413.42,413.571,20118,0.15200714285713599,413.5289,413.6375,413.43649999999997,413.57647,0.051363636363638575,0.04730303030302948,70.0,10.0,1.0528769053739118,0.41027985066421024,-0.0,0.4526165222096097,green,orange
2026-08-20 17:21:00,413.61,413.73,413.61,413.68,2141,0.15408571428570944,413.555,413.6375,413.60347,413.46099999999996,0.06186969696969793,0.045166666666665724,100.0,0.0,1.0482311363201724,1.1204712880578427,-0.0,0.41729474622843554,green,red
2026-08-20 17:22:00,413.69,413.94,413.67,413.78,8150,0.15137142857142294,413.65999999999997,413.64,413.64947,413.485,0.07234848484848157,0.03777272727272616,100.0,20.0,1.04773882495697,1.5995047926895722,-0.0,0.4467578644414516,green,red
2026-08-20 17:23:00,413.78,413.805,413.725,413.75,9305,0.14562142857142085,413.65999999999997,413.64,413.67897000000005,413.5155,0.07040606060605487,0.033575757575753915,90.0,10.0,1.0402214367073996,1.0232546348726146,-0.0,0.4633245537113453,lime,red
2026-08-20 17:24:00,413.73,413.78,413.58,413.67,39263,0.15454999999999228,413.65999999999997,413.64,413.69428,413.53549999999996,0.06131515151514543,0.03612121212120562,80.0,0.0,1.0372192223403252,0.20114121054177758,-0.0,0.4546130337912473,lime,red
2026-08-20 17:25:00,413.66,413.725,413.6,413.66,8087,0.15276428571427964,413.675,413.65250000000003,413.71378000000004,413.5565,0.04976969696969156,0.03563636363635517,70.0,10.0,1.0314720301169216,0.05730714634864853,-0.0,0.4487148431832111,lime,red
2026-08-20 17:26:00,413.7,413.84,413.68,413.82,33637,0.16204999999998954,413.675,413.65250000000003,413.73678,413.5865,0.053315151515143745,0.03199999999999157,60.0,0.0,1.0278173098157506,1.1644763878280173,-0.0,0.5016227980718213,green,red
2026-08-20 17:27:00,413.8,413.82,413.47,413.52,16320,0.18062142857141744,413.675,413.65250000000003,413.5745,413.75100000000003,0.052739393939385315,0.05327272727272086,50.0,20.0,1.030489136717592,0.0,1.283917812008326,0.5020012161530758,lime,red
2026-08-20 17:28:00,413.59,413.71,413.59,413.705,7869,0.17655714285713284,413.68,413.65250000000003,413.57550000000003,413.75600000000003,0.06470909090908276,0.06272727272726822,40.0,10.0,1.0272142453504158,0.2945074480862786,-0.0,0.49824191964614784,green,orange
2026-08-20 17:29:00,413.74,414.135,413.74,413.835,12710,0.19727142857142002,413.8025,413.75,413.8075,413.6085,0.07669393939393225,0.061545454545451274,100.0,0.0,1.0328521028969118,1.1329374102825795,-0.0,0.5424390918685731,green,red
2026-08-20 17:30:00,413.85,413.865,413.635,413.635,6522,0.19727142857142002,413.8025,413.75,413.83500000000004,413.63,0.07692121212120596,0.07036363636363283,90.0,0.0,1.0310335818679435,0.0,0.5923147550572594,0.5367647332988099,lime,red
2026-08-20 17:31:00,413.69,414.125,413.69,414.11,7867,0.22599999999999096,413.8025,413.75,413.8745,413.63800000000003,0.110718181818179,0.07248484848484509,80.0,60.0,1.0388532460492643,2.9088958248570407,-0.0,0.6786998095950594,green,orange
2026-08-20 17:32:00,414.1,414.16,414.08,414.13,9011,0.22599999999999096,413.81500000000005,413.76250000000005,413.8965,413.679,0.1251333333333314,0.06787878787878505,100.0,50.0,1.031424713588773,2.352193050440974,-0.0,0.7865748266119681,lime,red
2026-08-20 17:33:00,414.13,414.2797,414.11,414.11,8187,0.2231214285714194,413.87485000000004,413.82235000000003,413.94397,413.71750000000003,0.12348484848484693,0.0584242424242389,100.0,40.0,1.0273893664528846,1.6020448020981348,-0.0,0.8390808003035772,lime,red
2026-08-20 17:34:00,414.11,414.33,414.1,414.31,5507,0.22740714285713384,413.9,413.84749999999997,413.99897,413.7695,0.12439393939393684,0.0484545454545417,100.0,30.0,1.0256254727883545,2.5755520741694227,-0.0,0.9737554864195772,green,red
2026-08-20 17:35:00,414.3,414.355,414.19,414.2,7986,0.2278357142857073,413.9125,413.86,414.06197000000003,413.82849999999996,0.11706060606060346,0.04866666666666427,100.0,20.0,1.0214742180604717,1.0832794004465995,-0.0,0.9951068495736308,lime,red
2026-08-20 17:36:00,414.18,414.22,414.13,414.22,4058,0.21497857142856805,413.97249999999997,413.86,414.09997000000004,413.8735,0.10427272727272856,0.044545454545453306,90.0,10.0,1.0145894758798684,0.835108167184444,-0.0,1.0508207118170958,lime,red
2026-08-20 17:37:00,414.21909,414.2399,414.16,414.2,7843,0.2149714285714229,413.995,413.8675,414.14196000000004,413.9425,0.08548484848485222,0.03854545454545739,80.0,0.0,1.007399881121068,0.3439756263964,-0.0,1.0890344153684737,lime,red
2026-08-20 17:38:00,414.195,414.235,414.12,414.235,4501,0.2088999999999958,413.995,413.8675,414.19446,413.9955,0.07012121212121897,0.03084848484848986,70.0,0.0,1.0015808823098575,0.35013701892410154,-0.0,1.117455361154157,green,red
2026-08-20 17:39:00,414.21,414.27,414.18,414.19,6523,0.206399999999994,414.02250000000004,413.8675,414.20796,414.03950000000003,0.0548787878787955,0.028333333333340635,60.0,10.0,0.994895073486758,0.0,0.2233848190559229,1.0661343649707078,lime,red
2026-08-20 17:40:00,414.17,414.3181,414.16,414.215,6068,0.20483571428571118,414.2175,413.8675,414.25327,414.092,0.04293939393939933,0.0242878787878865,50.0,0.0,0.99079582275189,0.0,0.16761549189766356,1.0457709319280184,green,orange
2026-08-20 17:41:00,414.2,414.24,414.18,414.18,7499,0.18412142857142808,414.2275,413.8675,414.26477000000006,414.14099999999996,0.030196969696972897,0.02360606060606515,40.0,0.0,0.9831078645243713,0.0,0.5527806573132921,1.0331123136385258,green,red
2026-08-20 17:42:00,414.16,414.27,414.16,414.23,4302,0.17840714285713943,414.2275,413.88250000000005,414.27577,414.149,0.025803030303033363,0.021257575757577783,30.0,0.0,0.9773467858791258,0.0,0.23799233213537718,1.0404224850165065,green,orange
2026-08-20 17:43:00,414.24,414.3099,414.24,414.285,6164,0.15339999999999673,414.2375,413.88250000000005,414.27878999999996,414.162,0.02666666666667049,0.018242424242424875,20.0,10.0,0.9705296180203349,0.04724629678207748,-0.0,1.043826966887309,green,orange
2026-08-20 17:44:00,414.29,414.36,414.27,414.3251,5612,0.14339999999999772,414.24,413.885,414.28179,414.179,0.028751515151518595,0.014242424242424381,100.0,0.0,0.9641543218401328,0.16321107675082658,-0.0,1.0214819407738105,green,red
2026-08-20 17:45:00,414.32,414.3305,414.25,414.33,6384,0.11414999999999509,414.24,413.89,414.27933999999993,414.18500000000006,0.02791424242424158,0.010363636363635895,90.0,30.0,0.9574912786217306,0.0,0.0005112304205567852,0.9777356910956314,lime,red
2026-08-20 17:46:00,414.335,414.45,414.29,414.44,4518,0.11986428571427561,414.28499999999997,413.96000000000004,414.30234,414.201,0.03480454545454288,0.00754545454545354,100.0,20.0,0.953836365835512,0.6257862352470056,-0.0,0.9911247027386025,green,orange
2026-08-20 17:47:00,414.44,414.5299,414.41,414.445,5675,0.11630714285713241,414.34495000000004,413.99995,414.33134,414.226,0.03708909090908743,0.005393939393937934,100.0,10.0,0.9487343021771559,0.35549751193741486,-0.0,0.855391180171182,lime,red
2026-08-20 17:48:00,414.45,414.52,414.44,414.46,15816,0.10559285714284831,414.34495000000004,413.99995,414.35983999999996,414.258,0.03649818181817733,0.003757575757574235,90.0,0.0,0.942206959155384,0.21147646077054105,-0.0,0.7751606472265848,lime,red
2026-08-20 17:49:00,414.44,414.45,414.37,414.43,9410,0.10023571428570222,414.34495000000004,413.99995,414.37784,414.27700000000004,0.031846666666661756,0.00496969696969314,80.0,10.0,0.9361148895638292,0.0,0.22684745635729087,0.7169809272643306,lime,red
2026-08-20 17:50:00,414.43,414.5099,414.4,414.435,40803,0.10165714285713127,414.34495000000004,413.99995,414.39702,414.30100000000004,0.027149696969692022,0.005469696969692167,70.0,0.0,0.9308200406681925,0.0,0.3163964232652461,0.467954302264161,green,red
2026-08-20 17:51:00,414.43,414.435,414.33,414.33,10362,0.10344999999999313,414.38495,413.99995,414.41652000000005,414.316,0.022089090909086433,0.014696969696966667,60.0,10.0,0.9253968402615111,0.0,1.1726938027749156,0.4437714057781932,green,red
2026-08-20 17:52:00,414.36,414.365,414.31,414.33,5258,0.09916428571427868,414.38995,413.99995,414.331,414.42602000000005,0.016998181818177836,0.019242424242422933,50.0,0.0,0.9181778718588963,0.0,1.0763718772915354,0.4203817908280598,green,orange
2026-08-20 17:53:00,414.33,414.35,414.25,414.295,5178,0.0998785714285678,414.38995,414.05994999999996,414.332,414.43003,0.012270909090905792,0.023363636363633034,40.0,0.0,0.9126960931403082,0.0,1.2399216863485663,0.382697252278831,green,red
2026-08-20 17:54:00,414.3,414.375,414.27,414.36,3816,0.09608571428571265,414.38995,414.08245,414.332,414.43153,0.014255757575754884,0.022712121212116406,30.0,10.0,0.9074541322089058,0.0,0.6359801215324978,0.3859287192933607,green,orange
2026-08-20 17:55:00,414.37,414.4,414.3229,414.39,4670,0.09730714285713914,414.38995,414.08245,414.33929,414.43847999999997,0.017256666666662226,0.02078787878787366,20.0,0.0,0.9012322908868158,0.0,0.4068409454242783,0.37902424246385635,green,orange
2026-08-20 17:56:00,414.3899,414.42,414.36,414.4,5836,0.09373571428571381,414.385,414.10995,414.34629000000007,414.43548,0.018075454545448344,0.017696969696965315,10.0,70.0,0.8944399679779478,0.0,0.3662693294438668,0.3746984296968776,green,orange
2026-08-20 17:57:00,414.415,414.485,414.37,414.485,9196,0.09624285714285666,414.37995,414.30494999999996,414.43099,414.34229000000005,0.024121212121208786,0.014606060606056967,0.0,60.0,0.8897505682981687,0.2081530970934864,-0.0,0.3811253248172761,green,orange
2026-08-20 17:58:00,414.48,414.54,414.445,414.445,5142,0.0965999999999992,414.395,414.32000000000005,414.43298999999996,414.34279,0.02618181818181745,0.01515151515151412,100.0,50.0,0.884368062615188,0.0,0.24160885473804683,0.3789125819972696,lime,red
2026-08-20 17:59:00,414.48,414.54,414.42,414.43,5181,0.09942142857143008,414.395,414.32000000000005,414.44199,414.34779,0.025318181818182562,0.01548484848484801,90.0,40.0,0.8799643819890363,0.0,0.4117458955829534,0.35352374677302123,green,red
2026-08-20 18:00:00,414.484,414.535,414.48,414.535,3222,0.09549285714286222,414.395,414.33000000000004,414.44450000000006,414.35578999999996,0.03127272727272983,0.014045454545454174,80.0,30.0,0.8750497381691467,0.3211865755145027,-0.0,0.3573109033285391,green,orange
2026-08-20 18:01:00,414.55,414.55,414.335,414.46,4762,0.10228571428572357,414.4,414.33500000000004,414.45599999999996,414.35629,0.03318181818182176,0.01772727272727624,100.0,20.0,0.8742542407874564,0.0,0.4005465206489589,0.311474063388232,lime,red
2026-08-20 18:02:00,414.435,414.535,414.435,414.52,2628,0.10371428571429776,414.40999999999997,414.33500000000004,414.47300000000007,414.36879,0.03675757575757988,0.019000000000006147,90.0,10.0,0.8692116983795826,0.00778847832179963,-0.0,0.2918380364719724,green,orange
2026-08-20 18:03:00,414.55,414.69,414.55,414.69,4068,0.1094285714285864,414.50645,414.405,414.50700000000006,414.39879,0.049939393939399335,0.018181818181825418,100.0,0.0,0.8668095813957873,1.1173638937134456,-0.0,0.36539053016122125,green,red
2026-08-20 18:04:00,414.68,414.705,414.57,414.65,9523,0.11122142857144013,414.52,414.4325,414.5400000000001,414.42879000000005,0.0542424242424302,0.01913636363637207,100.0,0.0,0.8631364855818291,0.46626356225715426,-0.0,0.4029052388978016,lime,red
2026-08-20 18:05:00,414.675,414.705,414.555,414.61,9787,0.11443571428572293,414.52,414.4325,414.5705,414.45200000000006,0.0509545454545513,0.022363636363641692,90.0,0.0,0.86005512072601,0.0,0.04917132492153087,0.4144444600648285,lime,red
2026-08-20 18:06:00,414.585,414.63,414.44,414.44,5558,0.1240785714285794,414.52,414.4325,414.46000000000004,414.5915,0.042666666666671606,0.03812121212121638,80.0,50.0,0.8584845695187497,0.0,1.385775053338989,0.4144444600648285,green,red
2026-08-20 18:07:00,414.43,414.43,414.2,414.23,11024,0.13407857142857843,414.4525,414.4325,414.44300000000004,414.58599999999996,0.03484848484848864,0.06348484848484984,70.0,100.0,0.8587797238235626,0.0,2.7043588855354983,0.46161615400296796,green,red
2026-08-20 18:08:00,414.23,414.23,414.01,414.07,14235,0.1422928571428648,414.35749999999996,414.35749999999996,414.3995,414.555,0.027954545454548275,0.08760606060606274,60.0,100.0,0.858331926585328,0.0,3.3476441228890508,0.5707345220760089,green,red
2026-08-20 18:09:00,414.09,414.16,414.09,414.155,8429,0.14321428571429756,414.35749999999996,414.35749999999996,414.3665,414.517,0.029333333333333527,0.09248484848485083,50.0,90.0,0.8530786073194758,0.0,2.0545183786822463,0.6202681932290943,green,orange
2026-08-20 18:10:00,414.1,414.109743,413.94,413.96,12621,0.15428571428572418,414.3225,414.3225,414.3125,414.4744743,0.0276212121212106,0.10265151515151687,40.0,100.0,0.8525028212462802,0.0,3.0282287685014353,0.7400220480039934,green,red
2026-08-20 18:11:00,413.94,413.94,413.79,413.79,15650,0.15821428571429205,414.2475,414.2475,414.258,414.41347429999996,0.023772727272724944,0.11546969696969374,30.0,100.0,0.8502677930338158,0.0,3.577110370001151,0.9136733263710539,green,red
2026-08-20 18:12:00,413.815,413.85,413.5,413.565,18658,0.17642857142857743,414.10249999999996,414.10249999999996,414.1645,414.3449743,0.01772727272727038,0.13568181818181432,20.0,100.0,0.8547151151034785,0.0,4.361252817103605,1.1595389283114628,green,red
2026-08-20 18:13:00,413.56,413.68,413.56,413.58,9441,0.17642857142857743,414.10249999999996,414.10249999999996,414.0655,414.2439743,0.013909090909087388,0.1348030303030269,10.0,90.0,0.8506079639524439,0.0,3.2028316253206413,1.3373229346472044,green,orange
2026-08-20 18:14:00,413.61,413.66,413.59,413.63,7319,0.1746428571428648,414.065,414.10249999999996,413.96750000000003,414.13947429999996,0.015954545454542484,0.12030303030302802,0.0,80.0,0.845061884312921,0.0,2.007455117510517,1.4582653718345,green,orange
2026-08-20 18:15:00,413.63,413.79,413.61,413.7,29039,0.17214285714286298,413.96500000000003,414.10249999999996,413.87300000000005,414.04797429999996,0.023060606060603173,0.09866666666666495,0.0,70.0,0.8432712654697921,0.0,0.9044398465158565,1.5319128049796973,green,orange
2026-08-20 18:16:00,413.69,413.72,413.4,413.48,11408,0.18785714285715066,413.815,414.0525,413.76900000000006,413.9569743,0.025606060606058162,0.09763636363635958,0.0,100.0,0.8466785528150961,0.0,2.1119983681518306,1.655509144121993,green,red
2026-08-20 18:17:00,413.49,413.655,413.49,413.5787,9356,0.18821428571428914,413.78,414.0525,413.698,413.87947429999997,0.0329121212121198,0.08984848484847961,0.0,90.0,0.8446867672869435,0.0,0.745920305398613,1.7084806929761953,green,orange
2026-08-20 18:18:00,413.57,413.94,413.47,413.8828,72354,0.2121428571428591,413.7548715,414.0525,413.85047430000003,413.64400000000006,0.06164212121211607,0.07712121212120658,0.0,80.0,0.8536298996140729,1.80753595807289,-0.0,1.694004267054538,green,orange
2026-08-20 18:19:00,413.88,414.18,413.88,414.1348,19893,0.22285714285714725,413.78999999999996,414.0525,413.8524743,413.62299999999993,0.09771242424241798,0.060303030303025584,100.0,70.0,0.8561936006179325,3.413457122232444,-0.0,1.6655973318773931,green,red
2026-08-20 18:20:00,414.11,414.13,414.04,414.1,7704,0.2160571428571448,413.78999999999996,414.0525,413.85450000000003,413.633,0.11027999999999366,0.048254545454538146,90.0,60.0,0.8511392646117519,2.5736807451806953,-0.0,1.6107428780925375,lime,red
2026-08-20 18:21:00,414.08,414.19,414.075,414.18,9097,0.20712857142857338,413.79499999999996,414.0525,413.8795,413.6615,0.11133515151514489,0.03709272727271892,100.0,50.0,0.8468828719656347,2.7106117233375926,-0.0,1.5713692012682259,green,red
2026-08-20 18:22:00,414.17,414.3,414.17,414.25,3884,0.20069999999999968,413.85,414.0525,413.92449999999997,413.7285,0.10745999999999271,0.027392727272718853,100.0,40.0,0.8432240432459783,2.715208794840578,-0.0,1.520714924791605,green,red
2026-08-20 18:23:00,414.24,414.25,414.09,414.1259,7549,0.2056999999999992,413.85,414.0525,413.98150000000004,413.78149999999994,0.09791818181817473,0.03148121212120473,90.0,30.0,0.8407118028135194,1.2943294771332603,-0.0,1.3941749306386555,lime,red
2026-08-20 18:24:00,414.12,414.2,414.11,414.17,8436,0.19677142857142776,413.85,414.0525,414.03549999999996,413.8335,0.08730969696969204,0.03255969696969067,80.0,20.0,0.8356346847853834,1.37394449059002,-0.0,1.2677165673430864,green,red
2026-08-20 18:25:00,414.19,414.35,414.19,414.311,6916,0.1974857142857169,413.91,414.0525,414.0915,413.8915,0.08599424242423592,0.029807272727267634,100.0,10.0,0.8339383379375298,2.1163557462466542,-0.0,1.1671255803809117,green,red
2026-08-20 18:26:00,414.315,414.4198,414.315,414.3717,4651,0.18025714285714603,413.9449,414.0525,414.16148000000004,413.983,0.08402363636362896,0.022918181818177993,100.0,0.0,0.8296245545581556,2.0973861517268233,-0.0,1.145192116983253,lime,red
2026-08-20 18:27:00,414.39,414.45,414.36,414.445,3429,0.17811428571428678,414.16499999999996,414.0525,414.24098000000004,414.07000000000005,0.08030393939393365,0.01802909090908808,100.0,10.0,0.8246583090125732,2.1490836357651233,-0.0,1.2020974895050358,green,red
2026-08-20 18:28:00,414.4,414.46,414.35,414.35,4086,0.18025714285713793,414.25,414.0525,414.29298,414.158,0.0678987878787845,0.023109696969692266,100.0,0.0,0.8204817259224458,0.9567886886691213,-0.0,1.2462071702233288,lime,red
2026-08-20 18:29:00,414.3799,414.5064,414.3606,414.424,5416,0.17857142857142044,414.2907,414.0525,414.32561999999996,414.20606,0.06089484848484248,0.025114545454539953,100.0,0.0,0.81806370866322,1.2250842293843789,-0.0,1.298685168103816,green,red
2026-08-20 18:30:00,414.385,414.58,414.37,414.58,6213,0.17071428571427255,414.335,414.0525,414.37062,414.23906,0.0671472727272656,0.023664848484843265,100.0,0.0,0.817653071576587,2.0100441632422417,-0.0,1.3967196786002205,green,red
2026-08-20 18:31:00,414.58,414.62,414.52,414.52,6523,0.16535714285713457,414.355,414.015,414.41362,414.28356,0.06701212121211425,0.02481939393938984,100.0,0.0,0.8131765408608219,1.0513655454485615,-0.0,1.4418967068484108,lime,red
2026-08-20 18:32:00,414.52,414.5916,414.51,414.57,6825,0.1376142857142822,414.365,414.01,414.44278,414.31756000000007,0.06477393939393479,0.02382121212120882,90.0,10.0,0.8080639754522151,1.0780262802779816,-0.0,1.4262162851990752,green,red
2026-08-20 18:33:00,414.57,414.6,414.45,414.48,7808,0.1268999999999981,414.405,414.01,414.47778,414.35356,0.056487272727269666,0.028928484848479874,80.0,0.0,0.8055333356976941,0.08150091547690863,-0.0,1.3655719632824912,lime,red
2026-08-20 18:34:00,414.43,414.52,414.42,414.44,4743,0.12727142857142684,414.4675,414.01,414.50978,414.3845600000001,0.047049090909088896,0.033254848484844585,70.0,0.0,0.8011780023407159,0.0,0.34120700183223107,1.2887638824847727,lime,red
2026-08-20 18:35:00,414.4,414.54,414.39,414.5,5277,0.12977142857142862,414.485,414.01,414.52878,414.40456000000006,0.04201181818181715,0.033484848484845765,60.0,0.0,0.79871622231731,0.04944869828420906,-0.0,1.221843786878594,green,orange
2026-08-20 18:36:00,414.47,414.72,414.46,414.7,5457,0.13905714285714663,414.535,414.06,414.55879999999996,414.41906,0.05434181818181676,0.029636363636362174,100.0,0.0,0.8003490600941386,1.3600826662104737,-0.0,1.0546920166850668,green,red
